0,1,Perform,Class
56,58,0.027040421,0
51,65,-0.117729497,-1
54,62,-0.249225734,-1
36,78,0.336191936,1
38,38,0.142861716,1
38,78,0.175057722,1
51,53,0.013972929,0
42,68,0.009001273,0
41,75,0.156400838,1
21,57,0.000273942,0
31,83,-0.003838896,0
55,61,-0.037578417,-1
56,57,-0.027744384,-1
61,55,-0.01663804,-1
58,56,0.135923288,1
33,77,0.148753854,1
34,82,-0.090304379,-1
58,58,-0.131672,-1
52,62,-0.01231445,0
47,66,0.368990141,1
48,66,-0.075456581,-1
41,69,-0.067153193,-1
58,50,-0.067137259,-1
41,75,-0.085171601,-1
28,88,0.220424698,1
50,66,-0.147909042,-1
31,85,0.0196301,0
36,80,-0.04778983,-1
50,66,-0.080985843,-1
58,58,0.021785357,0
44,72,-0.079812311,-1
45,71,0.15583618,1
41,69,-0.069141319,-1
36,80,-0.010245323,0
39,75,0.233131532,1
51,62,-0.095740267,-1
29,87,0.082592098,1
41,69,-0.167660615,-1
37,78,0.220659612,1
24,90,-0.121379969,-1
26,82,0.158233319,1
56,60,0.096872195,1
32,84,0.019175473,0
29,87,-0.037207425,-1
34,44,-0.102000974,-1
71,43,0.01198893,0
48,62,-0.132189739,-1
54,55,0.480266026,1
36,78,-0.090597646,-1
34,82,0.10275377,1
34,41,-0.013374584,0
58,58,0.030631713,0
49,67,0.065312819,1
36,80,0.088446852,1
51,65,0.175265005,1
66,50,-0.098774939,-1
50,59,-0.070330668,-1
43,73,-0.035677278,-1
55,61,0.192414595,1
37,71,-0.135042203,-1
52,64,0.185043309,1
35,81,0.254645003,1
41,75,0.215379023,1
55,61,0.261319569,1
31,85,0.040870837,1
40,46,0.074183666,1
52,64,-0.056272867,-1
57,59,-0.116572447,-1
60,56,0.008645831,0
52,64,-0.058340558,-1
37,79,-0.097556258,-1
34,78,0.077580003,1
48,64,-0.109834189,-1
43,73,0.10307417,1
43,73,0.344147824,1
44,70,0.202313281,1
31,85,0.214865061,1
52,64,0.003673021,0
36,72,-0.013263803,0
32,76,0.214591608,1
43,73,-0.106622296,-1
43,73,-0.114225152,-1
41,75,-0.109030294,-1
65,51,-0.024923508,-1
40,76,0.051443928,1
67,49,-0.13426841,-1
61,55,0.018705654,0
66,50,-0.127783383,-1
42,73,0.218494564,1
38,78,0.116443589,1
45,71,-0.371910699,-1
51,57,-0.125997369,-1
56,60,-0.114033728,-1
52,64,0.284728912,1
57,57,0.066522407,1
35,73,0.04515005,1
49,67,0.019805623,0
57,59,-0.019702707,-1
58,58,0.160631364,1
41,75,0.199276643,1
52,62,0.048530937,1
66,48,0.018034591,0
48,36,0.145017527,1
62,52,-0.128282616,-1
43,71,0.013746544,0
59,57,-0.065644183,-1
39,77,0.080694409,1
39,71,0.149993271,1
25,89,0.012412991,0
47,68,0.077040506,1
31,85,0.295520823,1
60,56,0.017795525,0
52,64,0.490704293,1
56,57,-0.217036152,-1
30,86,-0.046811544,-1
41,75,-0.098195671,-1
58,57,0.086048311,1
25,55,-0.245650719,-1
52,64,-0.201819306,-1
53,63,0.1212221,1
48,60,-0.146150076,-1
65,45,-0.038778935,-1
32,84,0.143926045,1
60,56,-0.264723279,-1
58,58,-0.042387022,-1
32,54,0.240440748,1
45,33,-0.029294107,-1
51,59,0.200949421,1
48,68,0.030521846,0
54,62,-0.038278834,-1
35,79,0.019067412,0
45,71,-0.402583841,-1
62,45,0.038121382,0
41,75,-0.077087485,-1
33,45,-0.017672724,-1
53,63,-0.106540022,-1
40,76,0.23018697,1
58,58,0.050017282,1
69,47,0.010241978,0
45,71,0.046739954,1
43,67,0.061490074,1
43,67,-0.077983914,-1
36,80,-0.034014164,-1
63,53,-0.053540106,-1
39,70,-0.075683786,-1
48,68,-0.040873816,-1
58,58,0.268569047,1
32,52,0.026611714,0
75,41,-0.000926698,0
35,77,0.013925055,0
49,61,0.015218021,0
57,55,-0.089067706,-1
48,68,0.120838968,1
63,44,-0.021489724,-1
37,79,-0.043402489,-1
36,80,0.12013027,1
40,74,0.140676814,1
37,79,0.285495278,1
54,62,-0.181446192,-1
63,47,0.02336884,0
44,70,0.107489321,1
41,71,-0.122363062,-1
48,62,0.185458269,1
68,48,0.062269752,1
27,87,0.061133032,1
41,75,0.126057945,1
34,80,-0.071489138,-1
60,54,0.406553425,1
63,53,0.068493158,1
69,40,0.101698088,1
52,64,0.05229252,1
31,85,-0.080763528,-1
41,39,0.078707887,1
36,46,0.244011289,1
53,61,0.200273411,1
65,51,0.176604415,1
54,62,0.000431611,0
67,49,-0.006173414,0
52,64,0.073770419,1
27,87,0.242754903,1
53,63,0.171882492,1
49,67,0.36379565,1
54,62,-0.178201685,-1
44,72,0.02282266,0
51,65,0.119811774,1
22,90,-0.160879234,-1
36,74,-0.096367779,-1
59,57,0.060699143,1
39,77,-0.148911865,-1
57,59,-0.021262122,-1
57,59,0.045869841,1
46,60,0.123751019,1
69,38,-0.006560622,0
56,60,-0.105170223,-1
52,56,-0.20268718,-1
66,50,-0.110775716,-1
45,65,-0.034613003,-1
38,42,0.112577352,1
51,56,0.089777631,1
67,49,0.104281003,1
41,75,-0.130421711,-1
43,64,0.197872317,1
65,43,0.298813712,1
71,43,-0.235071628,-1
34,82,0.021291143,0
58,58,-0.250884303,-1
30,86,0.219998576,1
39,64,0.007484987,0
51,65,0.017443891,0
49,67,-0.008606594,0
49,67,0.024819933,0
39,77,-0.314859994,-1
42,43,-0.022726818,-1
62,54,0.058323541,1
47,69,-0.052228786,-1
59,55,-0.092728396,-1
79,35,0.299937648,1
52,64,-0.362462921,-1
50,58,0.155479643,1
33,83,0.06734493,1
59,57,0.131405394,1
31,85,-0.189068203,-1
48,64,-0.162389462,-1
39,37,0.186466075,1
33,81,0.35134594,1
48,68,0.076639014,1
49,67,0.299480741,1
50,66,-0.061289974,-1
49,59,0.014437962,0
48,38,-0.077509097,-1
64,52,0.001402576,0
60,56,-0.034456108,-1
36,80,-0.108565489,-1
45,71,0.186558808,1
42,74,0.301967772,1
52,60,-0.064466306,-1
37,41,0.361484903,1
53,61,-0.024050902,-1
68,48,0.069051599,1
63,53,-0.194979637,-1
38,72,0.292804727,1
23,91,0.179942208,1
62,54,-0.070980897,-1
34,46,0.214906977,1
40,76,0.166823078,1
66,46,0.201368629,1
28,48,0.007620155,0
49,67,-0.033675831,-1
42,73,-0.19371074,-1
59,57,0.023027813,0
39,73,-0.016362343,-1
33,83,-0.030983841,-1
43,73,-0.293800151,-1
52,64,-0.001286008,0
42,74,0.156066798,1
51,63,-0.006109193,0
70,38,0.163535174,1
39,77,-0.074088361,-1
48,68,0.026898795,0
53,63,0.07510965,1
56,58,0.103418308,1
52,63,-0.159994586,-1
42,74,0.045111493,1
51,65,-0.22174503,-1
68,42,-0.204592723,-1
37,79,0.084428594,1
45,71,-0.106048738,-1
45,71,0.127445934,1
34,82,0.22157527,1
43,64,0.443535256,1
42,74,-0.115445671,-1
62,54,0.133598642,1
51,65,-0.020679823,-1
32,84,0.054146803,1
43,73,-0.011549994,0
52,64,-0.02741229,-1
29,79,0.107408736,1
63,53,-0.028789442,-1
40,42,0.30809453,1
63,53,0.088765761,1
56,60,-0.094540936,-1
44,72,0.186530097,1
50,66,0.050884003,1
34,82,0.221167542,1
54,58,0.249350513,1
48,68,-0.136365011,-1
61,53,-0.30517185,-1
44,72,0.210612927,1
61,55,0.345256921,1
65,51,-0.07702449,-1
46,64,0.159950711,1
40,76,-0.041325839,-1
42,73,0.025124042,0
53,63,0.030346301,0
37,73,-0.069265938,-1
61,55,-0.170253694,-1
68,48,0.080348409,1
30,86,0.270651381,1
26,90,0.214176141,1
41,75,0.381210438,1
52,61,-0.049188287,-1
53,63,-0.195670608,-1
63,53,-0.024276378,-1
39,75,0.106289624,1
55,61,-0.028567033,-1
39,77,0.154475691,1
41,69,0.151776224,1
45,71,0.032429468,0
37,79,-0.011472134,0
35,81,-0.078759897,-1
51,59,0.166006968,1
45,68,0.079181479,1
50,64,0.101132662,1
53,63,0.157725376,1
49,65,0.0115152,0
44,42,0.070827566,1
53,63,0.252108688,1
45,71,-0.088967678,-1
71,43,0.119671911,1
51,59,-0.163138688,-1
46,69,0.06135257,1
33,83,0.082831557,1
42,71,-0.027804526,-1
42,74,0.005048047,0
47,69,0.106774988,1
49,67,0.007740849,0
53,63,0.049930835,1
56,55,-0.416896559,-1
33,83,-0.171270627,-1
45,31,0.004273257,0
54,62,0.003700451,0
64,52,0.043271557,1
63,53,-0.008365216,0
32,80,-0.217400484,-1
54,62,0.333690199,1
50,64,-0.142944855,-1
57,53,0.159662598,1
38,72,-0.103521816,-1
53,63,-0.054535057,-1
55,50,-0.097676244,-1
47,69,0.06866667,1
52,57,0.015914337,0
68,48,0.165810598,1
43,73,0.0847079,1
54,60,-0.102247851,-1
56,53,0.011085583,0
35,80,0.127493961,1
40,76,0.109275821,1
45,68,-0.098498218,-1
48,67,0.109233028,1
52,54,0.075841473,1
49,59,-0.087892782,-1
40,39,-0.009944082,0
51,62,0.089091222,1
48,68,0.072477708,1
30,86,-0.161317923,-1
57,59,0.099315906,1
40,40,-0.006897029,0
54,62,0.14441611,1
35,79,-0.091363647,-1
50,62,0.069019316,1
40,74,-0.120246032,-1
43,73,-0.162268239,-1
41,74,0.236211517,1
48,68,-0.006155003,0
65,44,-0.272509794,-1
58,58,0.016234422,0
61,55,0.020408811,0
64,49,-0.023607691,-1
49,67,0.070088118,1
50,65,0.0827657,1
47,68,0.054689508,1
51,59,0.171516407,1
47,68,-0.253446019,-1
36,80,-0.092444794,-1
58,58,-0.112351273,-1
55,59,0.292621066,1
32,84,0.137238418,1
36,46,0.222934002,1
32,82,0.229649798,1
45,71,0.198602801,1
48,66,0.080400447,1
52,58,0.078649897,1
37,79,-0.02333315,-1
49,65,0.101433619,1
30,52,0.176995185,1
53,63,0.560270751,1
50,60,-0.310770518,-1
40,42,-0.015104056,-1
43,43,0.156301069,1
48,64,0.212876514,1
47,69,-0.082582511,-1
35,81,-0.043227234,-1
36,80,-0.141289233,-1
46,70,0.156213446,1
65,51,0.118372647,1
39,77,0.221668915,1
47,69,0.254311394,1
52,62,-0.008898216,0
40,76,0.081955072,1
42,74,-0.003971386,0
39,77,0.015029162,0
52,64,0.027272127,0
46,70,-0.048252783,-1
44,65,-0.02300193,-1
52,58,0.199664608,1
51,65,-0.031396032,-1
44,72,0.275374533,1
45,71,0.058859667,1
28,88,0.106064963,1
50,60,0.049635939,1
53,55,0.100098187,1
46,70,0.296094313,1
65,49,0.171932851,1
39,77,-0.014469252,0
46,62,-0.038659642,-1
60,56,-0.041045686,-1
64,46,0.112010821,1
38,78,-0.127266454,-1
43,71,-0.008604089,0
44,72,0.048384776,1
43,71,-0.051490836,-1
44,72,-0.04876606,-1
39,38,0.226710901,1
35,81,-0.071710171,-1
58,58,0.023315146,0
61,47,0.168810039,1
36,80,0.035094391,0
39,77,0.06231775,1
50,66,-0.057087256,-1
52,64,0.138549161,1
57,59,-0.10795051,-1
43,73,0.086660783,1
29,48,0.019418782,0
29,83,0.184713244,1
36,74,0.14101071,1
44,72,0.045717843,1
42,71,0.124966939,1
32,84,0.372641553,1
39,77,-0.062193018,-1
31,85,0.218541553,1
66,48,0.192289556,1
57,59,0.046702316,1
33,49,-0.112301327,-1
57,51,-0.114655011,-1
43,70,-0.118757231,-1
38,74,0.060973771,1
43,73,0.041541013,1
50,66,-0.101686406,-1
51,65,0.050219552,1
36,80,0.045050156,1
45,71,0.023026606,0
64,52,-0.151706851,-1
42,74,0.051998878,1
55,61,0.138270779,1
34,82,0.164725469,1
67,40,0.239106963,1
49,67,0.002804808,0
53,63,0.003319673,0
53,61,0.158303477,1
27,89,0.074155211,1
51,65,0.303785633,1
42,71,0.092184163,1
35,81,0.033531822,0
46,70,-0.013219091,0
36,80,0.091938759,1
51,64,0.152708963,1
42,73,-0.088389891,-1
51,65,-0.01762873,-1
56,60,-0.047359619,-1
68,48,0.050235314,1
43,73,0.133771307,1
44,42,0.122761046,1
31,83,-0.150071915,-1
24,87,-0.19951901,-1
45,71,-0.187724188,-1
69,45,0.02545935,0
69,47,-0.242635451,-1
48,68,0.071500492,1
50,66,0.15505454,1
48,67,-0.024394926,-1
54,62,0.054527517,1
47,61,-0.132297914,-1
50,66,0.125852086,1
32,52,0.13435079,1
53,63,0.002466291,0
51,35,-0.170750493,-1
33,79,-0.03099138,-1
54,62,0.040239975,1
51,65,-0.204380186,-1
46,70,-0.022181688,-1
53,63,-0.243256255,-1
38,46,-0.215877088,-1
34,78,-0.063788998,-1
35,79,-0.016914492,-1
70,40,0.291492532,1
42,74,0.060441728,1
34,82,-0.059883068,-1
43,71,0.326537999,1
39,77,0.369691468,1
47,63,-0.024328144,-1
47,69,-0.036124759,-1
34,42,-0.233195108,-1
56,56,-0.113297996,-1
32,78,-0.042349212,-1
59,57,-0.161663491,-1
66,50,-0.034136205,-1
35,81,0.078715632,1
66,50,0.383158478,1
37,79,0.037338505,0
49,62,0.013776083,0
38,78,-0.115927304,-1
32,81,0.131250046,1
52,64,-0.101015767,-1
52,64,-0.085544858,-1
44,72,-0.015051067,-1
39,75,-0.151597835,-1
50,66,0.072134163,1
31,45,-0.1948315,-1
29,47,-0.012373299,0
66,46,0.167968444,1
55,61,0.070773702,1
66,47,-0.069137481,-1
39,77,0.078402519,1
44,72,-0.192189085,-1
56,59,0.080140076,1
51,63,0.263637652,1
43,73,0.130981196,1
60,56,0.066199075,1
37,79,0.079265458,1
58,58,0.002560654,0
57,53,0.088167584,1
53,61,0.060198844,1
48,66,0.130869257,1
51,65,-0.021265965,-1
41,75,0.12505834,1
56,54,0.002668922,0
30,86,0.127860389,1
61,55,-0.051905573,-1
72,38,0.122511092,1
52,64,-0.052410936,-1
66,48,-0.091441116,-1
37,79,0.028980918,0
63,53,-0.123332743,-1
59,57,0.06407796,1
50,64,-0.082333067,-1
63,53,-0.038034622,-1
30,80,-0.090950266,-1
44,72,-0.194544168,-1
60,51,0.218356969,1
45,71,0.123550935,1
44,72,-0.004051098,0
58,49,0.088008696,1
37,43,-0.19230173,-1
52,61,0.174092051,1
41,73,0.078455579,1
38,78,-0.104271707,-1
56,52,-0.139478255,-1
43,71,-0.019786306,-1
50,64,0.051212543,1
26,90,-0.153921857,-1
39,77,-0.038444432,-1
50,64,-0.081863529,-1
40,76,-0.16243988,-1
39,75,0.043902985,1
59,57,0.245166684,1
26,90,-0.137829608,-1
59,57,0.286324533,1
65,51,-0.11500781,-1
34,82,0.00046359,0
59,50,0.316989891,1
59,57,-0.08241341,-1
30,84,-0.412556968,-1
44,72,0.031417312,0
43,37,-0.090095916,-1
47,69,-0.15382449,-1
60,56,0.012291594,0
50,66,-0.13885174,-1
43,73,0.343527313,1
42,74,0.097281232,1
62,46,0.262828985,1
55,61,-0.022782258,-1
58,58,0.218299378,1
46,70,-0.116891398,-1
46,70,-0.076788399,-1
45,63,-0.012480159,0
40,76,-0.283590079,-1
49,67,0.072634396,1
33,83,-0.008895402,0
58,50,-0.070345284,-1
60,50,0.122336566,1
45,71,0.252006718,1
49,67,-0.065723403,-1
45,71,-0.030144779,-1
38,75,-0.036568223,-1
32,50,0.119356717,1
37,73,0.130841595,1
60,56,-0.059577148,-1
52,64,-0.05304687,-1
42,74,-0.290341197,-1
44,40,0.158645503,1
73,43,0.115597352,1
42,74,0.088459065,1
49,67,0.255595978,1
46,70,0.31113272,1
52,60,-0.002089759,0
27,85,0.058230349,1
67,49,0.311006086,1
41,75,-0.134267621,-1
64,45,-0.03264331,-1
36,80,-0.111310693,-1
49,66,0.155972473,1
36,80,-0.104883374,-1
59,57,-0.22225905,-1
41,75,0.074210404,1
37,78,0.045298153,1
37,73,0.256704034,1
38,78,0.221182791,1
43,73,0.039617045,0
40,71,0.100884434,1
42,72,0.206444892,1
34,44,0.001629323,0
30,48,0.292532162,1
36,42,-0.125849911,-1
51,57,-0.000110914,0
43,69,0.028215311,0
64,50,-0.037919364,-1
56,58,0.139286185,1
54,59,0.149739282,1
52,61,0.138880633,1
56,60,-0.019113227,-1
55,61,-0.115648674,-1
39,77,-0.04762365,-1
66,50,-0.116988081,-1
47,67,0.067101923,1
50,65,0.034798046,0
44,67,-0.376060144,-1
46,70,0.030790674,0
57,59,0.058528663,1
25,91,-0.025317552,-1
54,62,-0.030941272,-1
65,51,0.119131335,1
48,68,0.03879075,0
46,66,-0.020113942,-1
57,55,0.276838337,1
31,85,-0.005835649,0
51,62,0.208058427,1
45,71,0.114454367,1
33,49,-0.030844127,-1
33,83,-0.164499168,-1
36,80,-0.264195859,-1
63,53,0.562611581,1
34,44,0.090908644,1
32,76,0.025622269,0
37,79,0.013077036,0
44,64,-0.230891973,-1
40,44,0.082287096,1
55,61,-0.003708644,0
74,42,0.153672756,1
71,42,0.247796409,1
30,79,-0.052727816,-1
37,79,-0.047704102,-1
33,44,-0.117968724,-1
63,53,0.080317785,1
29,87,-0.17010191,-1
33,83,-0.26603454,-1
36,44,0.331910287,1
43,72,0.051452705,1
59,57,0.093329393,1
56,60,0.118383958,1
47,69,0.070773865,1
43,73,-0.000892065,0
56,60,-0.024333149,-1
47,69,0.001009449,0
49,60,-0.040560423,-1
55,61,-0.036603416,-1
49,59,-0.068904331,-1
44,66,0.100301198,1
43,73,-0.051092638,-1
23,91,-0.073260608,-1
63,53,0.03867638,0
45,70,-0.150834554,-1
53,61,0.180799138,1
47,69,-0.017412053,-1
57,51,0.148807702,1
50,57,0.021441316,0
44,72,0.060885296,1
38,78,-0.166278276,-1
65,49,0.374991912,1
45,71,-0.033843023,-1
54,62,-0.135610735,-1
38,69,0.054709389,1
57,59,-0.05005554,-1
73,43,0.070560026,1
58,58,0.267384948,1
64,44,0.13865038,1
35,81,0.068375809,1
19,95,0.051657843,1
50,66,0.095438176,1
43,71,0.041166937,1
46,70,0.048558749,1
54,62,0.074227811,1
47,69,-0.172880308,-1
40,76,0.23464631,1
65,49,0.037505531,0
36,74,0.1441599,1
42,73,0.147298657,1
49,65,0.326519377,1
49,29,-0.11678183,-1
51,65,-0.082459426,-1
41,75,0.003377304,0
34,82,0.201131998,1
55,55,0.014356217,0
65,45,-0.032229273,-1
52,64,0.286648829,1
47,69,0.150144664,1
60,56,0.022295736,0
46,61,0.248920697,1
51,65,0.075143512,1
33,83,-0.030127673,-1
26,84,0.113433767,1
45,71,0.112059785,1
64,52,0.20077871,1
48,68,0.220111912,1
57,59,0.09487107,1
41,74,0.171692642,1
71,36,0.040335802,1
36,74,-0.088490598,-1
45,69,0.24829071,1
57,57,0.085482943,1
34,74,-0.264323286,-1
37,79,0.136947975,1
32,76,0.048002675,1
42,68,0.069171348,1
52,64,0.05585504,1
54,56,0.106517124,1
37,79,0.131653796,1
62,52,-0.047062912,-1
35,81,-0.064625634,-1
40,76,0.055562375,1
28,88,0.016673858,0
49,67,-0.041145821,-1
36,80,0.147147725,1
43,73,0.208195614,1
33,79,-0.093941919,-1
49,67,-0.012222984,0
40,76,-0.003774639,0
57,57,0.1171017,1
48,68,0.232848514,1
49,67,0.198137043,1
35,81,0.278485231,1
64,52,0.229786162,1
65,51,-0.01452523,0
30,86,0.209390826,1
31,85,0.270224336,1
26,88,-0.19950348,-1
62,52,0.342877146,1
36,78,-0.233589636,-1
57,46,0.223326481,1
52,64,0.127482645,1
63,53,-0.046108926,-1
38,70,-0.186950599,-1
28,49,-0.29597043,-1
50,59,0.046031268,1
52,64,0.173869635,1
38,42,-0.095459008,-1
45,69,-0.200864087,-1
49,67,0.118999707,1
45,69,0.287110649,1
45,71,0.006744758,0
52,62,0.11175393,1
32,84,0.067114461,1
49,67,-0.113493223,-1
55,61,0.035628802,0
39,77,0.04750679,1
42,74,-0.052782166,-1
43,73,-0.14795896,-1
47,69,-0.055357197,-1
31,85,0.014495828,0
58,58,0.014405246,0
30,48,-0.034296338,-1
31,85,-0.175667243,-1
35,81,0.089864363,1
38,74,0.084547913,1
58,58,-0.028387354,-1
38,76,0.172266049,1
72,41,0.168882732,1
46,64,0.026492048,0
41,75,0.13463285,1
49,67,0.120022926,1
36,44,-0.090083793,-1
52,64,-0.037299948,-1
64,50,0.153149619,1
33,83,0.061123067,1
29,87,-0.124766535,-1
62,54,0.383171623,1
40,76,0.099260891,1
51,65,-0.007109334,0
61,47,0.025070843,0
27,55,0.085637937,1
45,65,-0.015883783,-1
52,28,-0.061854656,-1
45,70,0.014618311,0
45,71,0.311491226,1
32,84,0.050444771,1
46,69,-0.076025743,-1
59,57,0.20084943,1
56,59,0.322849455,1
44,72,0.121637944,1
62,54,0.389871113,1
39,77,0.057717858,1
41,75,0.133924023,1
49,65,0.376530292,1
57,53,0.115239504,1
47,69,0.016921281,0
64,50,-0.076968084,-1
44,72,0.043543214,1
33,83,0.083047784,1
37,79,0.372571142,1
58,52,0.064310354,1
43,73,-0.111170039,-1
30,84,0.023221935,0
42,65,0.018835797,0
50,66,0.085159076,1
55,61,-0.119558581,-1
51,63,0.061962869,1
73,43,-0.192453288,-1
49,60,0.249235469,1
39,74,-0.12609779,-1
48,68,-0.018869855,-1
38,76,-0.088243741,-1
52,64,0.0257064,0
43,73,-0.20808885,-1
58,58,0.079493139,1
30,80,-0.110349422,-1
50,66,0.083495629,1
41,75,0.245875813,1
68,48,-0.165167831,-1
40,72,-0.102128523,-1
48,68,0.255751066,1
34,80,0.322240922,1
38,78,0.172519478,1
47,67,0.222954847,1
59,57,0.139040536,1
32,84,0.177890838,1
44,70,-0.044769478,-1
54,62,0.004256299,0
50,66,-0.036316515,-1
52,64,0.300332388,1
48,68,0.141682894,1
60,54,0.093611992,1
62,54,-0.012010538,0
40,70,0.059167741,1
58,58,-0.093864592,-1
53,63,-0.058486527,-1
35,81,0.055484997,1
43,71,0.210652274,1
55,61,0.047822667,1
39,77,0.136138118,1
68,46,0.204255041,1
72,44,0.027754331,0
29,55,0.342479005,1
40,40,0.025202759,0
52,59,-0.039743478,-1
46,70,0.241605158,1
47,63,0.009176524,0
55,59,-0.102562859,-1
22,92,-0.136960455,-1
41,75,0.105875187,1
44,72,-0.310676477,-1
70,44,0.211645015,1
46,69,-0.000149538,0
39,77,-0.05788604,-1
28,82,-0.268016744,-1
26,50,-0.010544842,0
42,74,-0.01869499,-1
35,77,-0.013721525,0
42,74,0.311095374,1
35,79,-0.048308056,-1
57,59,0.109512287,1
48,66,-0.131631182,-1
31,85,-0.163378734,-1
37,69,-0.149978906,-1
55,61,-0.065529716,-1
52,64,0.017919731,0
49,67,-0.150389649,-1
76,40,-0.023725205,-1
35,43,0.364964268,1
38,78,-0.035978816,-1
49,65,-0.062997863,-1
47,69,0.090961015,1
54,54,-0.050425423,-1
59,51,0.097313585,1
63,51,0.251013992,1
36,80,0.036773452,0
34,82,-0.23131628,-1
47,69,-0.152074596,-1
53,61,0.144175643,1
45,70,0.004822348,0
66,50,0.229955172,1
52,64,0.226468304,1
43,72,-0.262481686,-1
46,70,-0.062427292,-1
47,69,-0.073158508,-1
50,65,0.177271827,1
39,75,-0.112799483,-1
43,73,0.020215341,0
63,53,0.124176098,1
52,62,0.017724,0
51,65,0.087285748,1
45,71,0.077873596,1
55,61,0.078704977,1
39,71,0.052088515,1
53,63,-0.153192111,-1
55,57,-0.263265867,-1
48,68,0.330925622,1
35,81,0.046917523,1
42,67,-0.128038508,-1
50,64,0.000502331,0
34,82,0.037989878,0
73,41,-0.060180732,-1
62,54,0.047490183,1
48,62,0.088228167,1
61,55,-0.107559715,-1
59,50,0.065948901,1
39,77,0.081064075,1
52,64,0.203221519,1
31,77,-0.002943509,0
49,67,0.068137118,1
43,71,-0.148586378,-1
57,57,-0.058641286,-1
41,75,-0.043793703,-1
49,58,0.129437083,1
50,66,0.271036075,1
59,57,0.004066705,0
29,87,0.205233018,1
54,61,0.154743929,1
51,64,-0.1268678,-1
49,67,0.108452393,1
45,71,0.31015914,1
67,47,-0.127692713,-1
29,87,-0.009011248,0
48,68,-0.059249484,-1
30,86,0.07303532,1
48,66,0.098746058,1
32,78,-0.066239942,-1
36,76,-0.002080112,0
69,45,-0.106107659,-1
53,63,-0.060257799,-1
51,65,-0.043541967,-1
53,55,0.064212936,1
40,76,-0.175504491,-1
65,49,0.106072885,1
48,65,0.013165992,0
34,82,0.217561635,1
57,57,-0.08509672,-1
69,45,0.162090723,1
69,45,0.068039603,1
63,53,0.045354987,1
51,64,-0.27766092,-1
43,73,-0.058424924,-1
73,34,0.079021417,1
67,49,0.238297138,1
34,82,-0.132723259,-1
52,64,-0.092183061,-1
62,50,0.048584675,1
77,39,0.218097146,1
47,66,0.185438544,1
46,64,0.138689939,1
36,74,-0.223301385,-1
58,56,-0.051479879,-1
51,65,0.10296052,1
43,70,0.120355215,1
54,62,-0.153590495,-1
78,38,0.005259661,0
43,39,-0.06298843,-1
67,48,0.287997832,1
56,60,0.093053411,1
42,68,0.07525624,1
62,48,-0.210860538,-1
43,71,-0.098483176,-1
51,65,0.101020228,1
31,49,0.271356697,1
56,60,0.019734011,0
55,53,0.019648268,0
46,70,-0.044263639,-1
58,48,-0.131177339,-1
47,68,0.189367542,1
52,58,0.143673565,1
77,39,0.425249646,1
26,90,-0.221544441,-1
30,86,-0.250126253,-1
36,80,-0.068568942,-1
56,60,0.158277484,1
41,73,0.056522583,1
42,35,0.06946016,1
45,71,-0.0200437,-1
34,82,-0.199924251,-1
34,82,-0.159305029,-1
45,71,-0.013330234,0
48,68,0.237085762,1
26,60,0.180322123,1
40,46,-0.017968957,-1
42,68,0.297316164,1
50,66,-0.041486531,-1
58,58,0.137434784,1
61,53,0.010373251,0
46,66,-0.005047765,0
52,64,-0.08985573,-1
50,66,-0.34219549,-1
52,64,0.213924526,1
40,76,0.057255668,1
41,75,0.005935489,0
51,65,0.257892944,1
63,51,0.190521724,1
48,66,0.094617366,1
45,69,0.069559724,1
50,61,-0.020048541,-1
54,62,0.067825178,1
63,53,0.104029216,1
48,67,0.105158294,1
56,60,0.018304885,0
71,39,-0.008007044,0
60,54,-0.084571862,-1
54,62,0.226701487,1
44,72,-0.016874471,-1
40,46,0.0369101,0
47,69,0.038321537,0
42,74,-0.065335831,-1
66,50,0.178726782,1
44,72,0.220885991,1
39,71,0.172807995,1
41,69,0.335069363,1
43,35,-0.076421363,-1
32,84,-0.107244503,-1
51,63,-0.124011033,-1
54,62,0.266035904,1
35,81,-0.097240158,-1
38,76,0.015378357,0
50,66,0.294498421,1
40,76,0.118035932,1
41,73,0.119542314,1
56,60,0.191115321,1
37,40,-0.115992845,-1
48,64,-0.219158298,-1
34,82,0.053715877,1
61,55,-0.160635465,-1
42,74,-0.044940583,-1
56,59,0.000962454,0
36,78,0.031512064,0
53,63,0.039427757,0
44,70,0.032959893,0
53,63,-0.120978609,-1
36,80,-0.056842869,-1
42,66,-0.018365647,-1
52,61,0.21737992,1
51,65,-0.15666815,-1
60,50,-0.062870357,-1
25,91,-0.06478366,-1
30,50,-0.020560841,-1
60,55,-0.227803854,-1
60,56,-0.019079091,-1
63,53,0.332763098,1
32,84,-0.010697697,0
38,72,0.080715343,1
46,70,0.142795056,1
29,87,0.234970885,1
43,73,0.138762101,1
37,70,-0.040172745,-1
43,73,-0.052912046,-1
39,77,-0.077528429,-1
68,42,0.174904098,1
45,71,0.000512142,0
71,45,0.042151532,1
41,75,0.054338246,1
75,41,0.037604126,0
30,56,0.260947864,1
32,84,0.227663134,1
43,71,-0.127254615,-1
58,58,-0.036468724,-1
63,49,0.021131543,0
53,63,0.069354205,1
46,64,0.288590753,1
30,86,-0.044060147,-1
54,62,0.145245952,1
57,59,-0.182897927,-1
61,55,0.048241192,1
71,38,0.067558431,1
43,73,0.138611373,1
46,70,-0.078290879,-1
58,58,0.022681597,0
43,73,0.25909939,1
52,64,0.013292359,0
